t,exact,h=1,h=0.5,h=0.25,h=0.125,h=0.0625,h=0.03125
0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.0005002501250625312,0.49511723389644646,,,,,,
0.0010005002501250625,0.4915359399989501,,,,,,
0.0015007503751875936,0.48833902829471126,,,,,,
0.002001000500250125,0.48537537730440544,,,,,,
0.0025012506253126563,0.4825781926645753,,,,,,
0.003001500750375187,0.4799099447261618,,,,,,
0.0035017508754377185,0.477346687100597,,,,,,
0.00400200100050025,0.47487186216444865,,,,,,
0.004502251125562781,0.47247336484348174,,,,,,
0.0050025012506253125,0.47014197413965253,,,,,,
0.005502751375687844,0.4678704406256283,,,,,,
0.006003001500750374,0.4656529202777832,,,,,,
0.006503251625812906,0.46348460503223293,,,,,,
0.007003501750875437,0.4613614717116657,,,,,,
0.007503751875937968,0.4592801055855641,,,,,,
0.0080040020010005,0.45723757284494393,,,,,,
0.00850425212606303,0.4552313261989884,,,,,,
0.009004502251125562,0.45325913353429764,,,,,,
0.009504752376188093,0.4513190230248331,,,,,,
0.010005002501250625,0.44940924022639983,,,,,,
0.010505252626313155,0.44752821406593496,,,,,,
0.011005502751375688,0.4456745295424457,,,,,,
0.011505752876438218,0.4438469055677132,,,,,,
0.012006003001500749,0.4420441767957387,,,,,,
0.01250625312656328,0.44026527858517256,,,,,,
0.013006503251625811,0.4385092344496561,,,,,,
0.013506753376688344,0.4367751455036726,,,,,,
0.014007003501750874,0.43506218152370474,,,,,,
0.014507253626813406,0.433369573328013,,,,,,
0.015007503751875937,0.4316966062412634,,,,,,
0.015507753876938469,0.4300426144581391,,,,,,
0.016008004002001,0.4284069761569277,,,,,,
0.01650825412706353,0.42678910924268987,,,,,,
0.01700850425212606,0.4251884676220384,,,,,,
0.017508754377188594,0.4236045379292478,,,,,,
0.018009004502251125,0.42203683663751523,,,,,,
0.018509254627313655,0.4204849075004699,,,,,,
0.019009504752376186,0.41894831927814985,,,,,,
0.01950975487743872,0.41742666370905174,,,,,,
0.02001000500250125,0.41591955369590505,,,,,,
0.02051025512756378,0.4144266216777863,,,,,,
0.02101050525262631,0.4129475181652817,,,,,,
0.02151075537768884,0.41148191041881327,,,,,,
0.022011005502751375,0.4100294812530766,,,,,,
0.022511255627813906,0.40858992795291427,,,,,,
0.023011505752876436,0.4071629612879515,,,,,,
0.023511755877938967,0.4057483046150054,,,,,,
0.024012006003001497,0.40434569305871565,,,,,,
0.02451225612806403,0.40295487276205966,,,,,,
0.02501250625312656,0.4015756001994617,,,,,,
0.025512756378189092,0.4002076415460969,,,,,,
0.026013006503251623,0.3988507720977555,,,,,,
0.026513256628314157,0.3975047757363075,,,,,,
0.027013506753376687,0.39616944443636315,,,,,,
0.027513756878439218,0.39484457780924254,,,,,,
0.028014007003501748,0.39352998268078665,,,,,,
0.02851425712856428,0.3922254726999262,,,,,,
0.029014507253626812,0.3909308679752574,,,,,,
0.029514757378689343,0.3896459947371585,,,,,,
0.030015007503751873,0.3883706850232416,,,,,,
0.030515257628814404,0.3871047763851569,,,,,,
0.031015507753876938,0.385848111614963,,,,,,
0.03125,,,,,,,0.4071299536846669
0.03151575787893947,0.3846005384894604,,,,,,
0.032016008004002,0.3833619095310283,,,,,,
0.03251625812906453,0.38213208178365854,,,,,,
0.03301650825412706,0.3809109166029925,,,,,,
0.03351675837918959,0.37969827945928153,,,,,,
0.03401700850425212,0.3784940397522892,,,,,,
0.03451725862931466,0.3772980706372447,,,,,,
0.03501750875437719,0.37611024886102734,,,,,,
0.03551775887943972,0.37493045460784513,,,,,,
0.03601800900450225,0.37375857135372315,,,,,,
0.03651825912956478,0.3725944857291814,,,,,,
0.03701850925462731,0.37143808738953354,,,,,,
0.03751875937968984,0.3702892688922814,,,,,,
0.03801900950475237,0.3691479255811252,,,,,,
0.0385192596298149,0.3680139554761488,,,,,,
0.03901950975487744,0.36688725916977194,,,,,,
0.03951975987993997,0.3657677397280942,,,,,,
0.0400200100050025,0.36465530259728457,,,,,,
0.04052026013006503,0.36354985551469854,,,,,,
0.04102051025512756,0.3624513084244231,,,,,,
0.04152076038019009,0.3613595733969796,,,,,,
0.04202101050525262,0.360274564552929,,,,,,
0.04252126063031515,0.3591961979901436,,,,,,
0.04302151075537768,0.3581243917145279,,,,,,
0.04352176088044022,0.3570590655739859,,,,,,
0.04402201100550275,0.35600014119544315,,,,,,
0.04452226113056528,0.3549475419247524,,,,,,
0.04502251125562781,0.35390119276931387,,,,,,
0.04552276138069034,0.35286102034326217,,,,,,
0.04602301150575287,0.351826952815074,,,,,,
0.0465232616308154,0.3507989198574648,,,,,,
0.047023511755877934,0.34977685259945085,,,,,,
0.047523761880940464,0.34876068358045803,,,,,,
0.048024012006002995,0.34775034670637184,,,,,,
0.04852426213106553,0.3467457772074216,,,,,,
0.04902451225612806,0.3457469115978101,,,,,,
0.04952476238119059,0.34475368763699205,,,,,,
0.05002501250625312,0.3437660442925213,,,,,,
0.050525262631315654,0.34278392170438665,,,,,,
0.051025512756378184,0.3418072611507624,,,,,,
0.051525762881440715,0.3408360050151023,,,,,,
0.052026013006503245,0.3398700967545127,,,,,,
0.052526263131565776,0.33890948086934114,,,,,,
0.05302651325662831,0.33795410287392585,,,,,,
0.053526763381690844,0.3370039092684447,,,,,,
0.054027013506753374,0.3360588475118182,,,,,,
0.054527263631815905,0.3351188659956135,,,,,,
0.055027513756878435,0.33418391401890507,,,,,,
0.055527763881940966,0.3332539417640462,,,,,,
0.056028014007003496,0.33232890027331297,,,,,,
0.056528264132066026,0.33140874142637883,,,,,,
0.05702851425712856,0.33049341791858466,,,,,,
0.057528764382191094,0.32958288323996787,,,,,,
0.058029014507253625,0.3286770916550188,,,,,,
0.058529264632316155,0.32777599818313036,,,,,,
0.059029514757378686,0.32687955857971573,,,,,,
0.059529764882441216,0.3259877293179602,,,,,,
0.06003001500750375,0.32510046757118427,,,,,,
0.06053026513256628,0.32421773119579145,,,,,,
0.06103051525762881,0.3233394787147748,,,,,,
0.06153076538269134,0.32246566930176307,,,,,,
0.062031015507753876,0.32159626276558,,,,,,
0.0625,,,,,,0.3545747973318905,0.3426061875924592
0.0625312656328164,0.32073121953529865,,,,,,
0.06303151575787894,0.3198705006457709,,,,,,
0.06353176588294146,0.31901406772361185,,,,,,
0.064032016008004,0.31816188297362336,,,,,,
0.06453226613306653,0.3173139091656359,,,,,,
