t,S_h=5.0,I_h=5.0,R_h=5.0,S_h=2.5,I_h=2.5,R_h=2.5,S_h=1.25,I_h=1.25,R_h=1.25,S_h=0.625,I_h=0.625,R_h=0.625,S_h=0.3125,I_h=0.3125,R_h=0.3125,S_h=0.15625,I_h=0.15625,R_h=0.15625,S_h=0.078125,I_h=0.078125,R_h=0.078125,S_h=0.0390625,I_h=0.0390625,R_h=0.0390625
77.2265625,,,,,,,,,,,,,,,,,,,,,,0.22809127801265247,0.03253246617776881,0.7450079549037415
77.265625,,,,,,,,,,,,,,,,,,,0.2278612313665615,0.03254111114718757,0.746528224785696,0.22809184154381226,0.032518723976535185,0.7450202800186339
77.3046875,,,,,,,,,,,,,,,,,,,,,,0.22809240680249251,0.032504995097508746,0.745032590644107
77.34375,,,,,,,,,,,,,,,,0.2274607356196882,0.03255100389194024,0.7485137423498442,0.2278624994852571,0.032513609897257954,0.7465523606705818,0.22809297378410037,0.0324912795210703,0.7450448868037212
77.3828125,,,,,,,,,,,,,,,,,,,,,,0.22809354248405372,0.032477577227638915,0.7450571685209931
77.421875,,,,,,,,,,,,,,,,,,,0.22786377429865734,0.03248616196310614,0.7465764392923303,0.2280941128977798,0.032463888197671674,0.7450694358193828
77.4609375,,,,,,,,,,,,,,,,,,,,,,0.22809468502072186,0.03245021241166352,0.7450816887223103
77.5,,,,0.21774480692693862,0.03341374831559049,0.7681120699118058,0.22274654958197432,0.03292059984304052,0.7601165618271685,0.22536230621474743,0.0326832906964261,0.7548284090506395,0.22673324101870948,0.032561622510903866,0.7511839491878158,0.22746375862064347,0.032495969148757214,0.7485606118966445,0.22786505577056035,0.03245876718780139,0.7466004608377165,0.2280952588483324,0.03243654985014749,0.7450939272531454
77.5390625,,,,,,,,,,,,,,,,,,,,,,0.2280958343760745,0.03242290049369446,0.7451061514352072
77.578125,,,,,,,,,,,,,,,,,,,0.22786634386494897,0.03243142541502228,0.7466244254927356,0.2280964115994255,0.032409264322912676,0.7451183612917655
77.6171875,,,,,,,,,,,,,,,,,,,,,,0.22809699051387283,0.03239564131844844,0.7451305568460432
77.65625,,,,,,,,,,,,,,,,0.22746680692005955,0.03244114765496208,0.748607256308547,0.2278676385459928,0.03240413648905467,0.7466483334426153,0.22809757111491558,0.032382031460985096,0.7451427381212179
77.6953125,,,,,,,,,,,,,,,,,,,,,,0.22809815339806372,0.03236843473124369,0.7451549051404157
77.734375,,,,,,,,,,,,,,,,,,,0.22786893977804482,0.03237690025478799,0.7466721848718143,0.2280987373588406,0.03235485110998287,0.7451670579267168
77.7734375,,,,,,,,,,,,,,,,,,,,,,0.2280993229927793,0.032341280577998024,0.745179196503154
77.8125,,,,,,,,,,,,,0.22674103903835527,0.03245151166952932,0.7512737069854701,0.22746988023596998,0.032386538157376854,0.7486536770589202,0.22787024752564292,0.03234971655771318,0.7466959799640283,0.22809991029542556,0.03232772311612214,0.7451913208927123
77.8515625,,,,,,,,,,,,,,,,,,,,,,0.22810049926233564,0.03231417870522493,0.7452034311183241
77.890625,,,,,,,,,,,,,,,,,,,0.22787156175350434,0.03232258524391902,0.7467197189021922,0.22810108988907601,0.032300647326213516,0.7452155272028849
77.9296875,,,,,,,,,,,,,,,,,,,,,,0.22810168217122878,0.03228712896003153,0.7452276091692309
77.96875,,,,,,,,,,,,,,,,0.22747297828933025,0.032332139412534655,0.7486998756089082,0.22787288242653106,0.032295506160089665,0.7467434018684881,0.2281022761043823,0.032273623587659485,0.7452396770401647
78.0078125,,,,,,,,,,,,,,,,,,,,,,0.22810287168413762,0.0322601311901148,0.7452517308384327
78.046875,,,,,,,,,,,,,,,,,,,0.22787420950980286,0.03226847915350194,0.746767029044341,0.22810346890610872,0.0322466517484514,0.7452637705867357
78.0859375,,,,,,,,,,,,,,,,,,,,,,0.22810406776592032,0.032233185243759836,0.7452757963077292
78.125,,,,,,,,,,0.22538422331912827,0.03246139302594063,0.7549978343392199,0.2267489276725079,0.03234225256973693,0.7513625873501358,0.22747610080398664,0.03227795018658661,0.7487458534075516,0.22787554296857948,0.03224150407202207,0.7467906006104293,0.22810466825920683,0.03221973165716723,0.7452878080240235
78.1640625,,,,,,,,,,,,,,,,,,,,,,0.22810527038161554,0.03220629096983681,0.7452998057581767
78.203125,,,,,,,,,,,,,,,,,,,0.2278768827682988,0.03221458076410361,0.7468141167466922,0.22810587412880295,0.03219286316296849,0.7453117895327068
78.2421875,,,,,,,,,,,,,,,,,,,,,,0.2281064794964383,0.03217944821779776,0.7453237593700829
78.28125,,,,,,,,,,,,,,,,0.22747924750664064,0.03222396925521032,0.7487916118919081,0.22787822887457534,0.03218770907878364,0.746837577632319,0.22810708648020095,0.03216604611559679,0.7453357152927294
78.3203125,,,,,,,,,,,,,,,,,,,,,,0.22810769507578196,0.03215265683767368,0.7453476573230177
78.359375,,,,,,,,,,,,,,,,,,,0.2278795812532001,0.03216088886568092,0.7468609834457682,0.22810830527888357,0.03213928036537256,0.7453595854832882
78.3984375,,,,,,,,,,,,,,,,,,,,,,0.22810891708521672,0.03212591668007293,0.7453714997958171
78.4375,,,,,,,,,,,,,0.22675690477531507,0.03223383524137494,0.7514506018062194,0.22748241812681824,0.03217019540351964,0.7488371524871706,0.2278809398701396,0.03213411997499289,0.746884334364764,0.22810953049050658,0.03211256576319074,0.7453834002828555
78.4765625,,,,,,,,,,,,,,,,,,,,,,0.22811014549048744,0.03209922759617728,0.7453952869665882
78.515625,,,,,,,,,,,,,,,,,,,0.22788230469153506,0.032107402257492416,0.7469076305662974,0.22811076208090375,0.03208590216051906,0.7454071598691656
78.5546875,,,,,,,,,,,,,,,,,,,,,,0.22811138025751146,0.032072589437738906,0.7454190190126944
78.59375,,,,,,,,,,,,,,,,0.22748561239683732,0.03211662742597531,0.748882476606788,0.22788367568369838,0.03208073556452577,0.7469308722266371,0.22811200001607818,0.03205928940939482,0.7454308644192326
78.6328125,,,,,,,,,,,,,,,,,,,,,,0.22811262135238122,0.03204600205707998,0.7454426961107931
78.671875,,,,,,,,,,,,,,,,,,,0.22788505281311525,0.03205411974800976,0.7469540595213249,0.22811324426220805,0.03203272736242313,0.7454545141093424
78.7109375,,,,,,,,,,,,,,,,,,,,,,0.2281138687413593,0.032019465307087484,0.745466318436805
78.75,,,,,,,0.2228141527317349,0.03247045749734517,0.7604256008064123,0.22540643395926518,0.03224292688119936,0.7551638463110536,0.22676496824591155,0.03212624986783527,0.7515377616872997,0.2274888300517763,0.0320632641262962,0.7489275856525834,0.2278864360464443,0.032027554660428594,0.7469771926251865,0.22811449478564522,0.032006215872772505,0.7454781091150566
78.7890625,,,,,,,,,,,,,,,,,,,,,,0.2281151223908839,0.031992979041211685,0.7454898861659368
78.828125,,,,,,,,,,,,,,,,,,,0.2278878253505107,0.03200104015483107,0.7470002717123316,0.22811575155290773,0.031979754794174045,0.7455016496112313
78.8671875,,,,,,,,,,,,,,,,,,,,,,0.22811638226755782,0.03196654311346302,0.7455133994726852
78.90625,,,,,,,,,,,,,,,,0.22749207082944184,0.03201010431737216,0.7489724810148636,0.2278892206923121,0.03197457608482925,0.747023296956158,0.22811701453068658,0.03195334398091724,0.745525135771997
78.9453125,,,,,,,,,,,,,,,,,,,,,,0.22811764833815676,0.03194015737841005,0.7455368585308266
78.984375,,,,,,,,,,,,,,,,,,,0.22789062203901247,0.03194816230459445,0.7470462685293541,0.22811828368584158,0.03192698328784891,0.7455485677707822
79.0234375,,,,,,,,,,,,,,,,,,,,,,0.22811892056962405,0.03191382169117638,0.7455602635134345
79.0625,,,,,,,,,,,,,0.22677311602739333,0.03201948678315275,0.7516240781399276,0.22749533447033787,0.031957146821177326,0.7490171640725397,0.22789202935794375,0.031921798668854924,0.747069186603904,0.22811955898539882,0.03190067257036916,0.7455719457803107
79.1015625,,,,,,,,,,,,,,,,,,,,,,0.22812019892907018,0.03188753590743828,0.7455836145928877
79.140625,,,,,,,,,,,,,,,,,,,0.2278934426166044,0.03189548503289353,0.7470920513510898,0.2281208403965528,0.03187441168442925,0.7455952699726057
79.1796875,,,,,,,,,,,,,,,,,,,,,,0.2281214833837724,0.031861299883421706,0.7456069119408505
79.21875,,,,,,,,,,,,,,,,0.2274986207176365,0.031904390468684804,0.7490616361932342,0.22789486178265866,0.031869221252545016,0.7471148629414986,0.228122127886664,0.031848200486529636,0.7456185405189781
79.2578125,,,,,,,,,,,,,,,,,,,,,,0.22812277390117372,0.03183511347590068,0.7456301557282979
79.296875,,,,,,,,,,,,,,,,,,,0.22789628682393473,0.03184300718419326,0.7471376215450195,0.22812342142325723,0.03182203883371647,0.7456417575900643
79.3359375,,,,,,,,,,,,,,,,,,,,,,0.22812407044888058,0.031808976542192814,0.7456533461255003
79.375,,,,,,,,,,0.22542892220859775,0.032027812335444335,0.7553265352367928,0.22678134610581235,0.031913536469168204,0.751709562127333,0.22750192931714633,0.03185183409978188,0.749105898733401,0.2278977177084251,0.031816842684768774,0.7471603273308476,0.2281247209740213,0.03179592658357949,0.7456649213557855
79.4140625,,,,,,,,,,,,,,,,,,,,,,0.22812537299466454,0.03178288894015942,0.7456764833020515
79.453125,,,,,,,,,,,,,,,,,,,0.22789915440428454,0.03179072761174634,0.7471829804674971,0.22812602650680802,0.03176986359424958,0.7456880319853927
79.4921875,,,,,,,,,,,,,,,,,,,,,,0.2281266815064583,0.0317568505282005,0.7456995674268541
79.53125,,,,,,,,,,,,,,,,0.22750526001728347,0.031799476563186664,0.7491499530384222,0.22790059687982964,0.031764661823142165,0.7472055811227943,0.22812733798963347,0.031743849724396124,0.7457110896474404
79.5703125,,,,,,,,,,,,,,,,,,,,,,0.22812799595235883,0.03173086116525371,0.7457225986681167
79.609375,,,,,,,,,,,,,,,,,,,0.22790204510353754,0.031738645177511564,0.7472281294638844,0.22812865539067181,0.031717884833224096,0.7457340945098088
79.6484375,,,,,,,,,,,,,,,,,,,,,,0.22812931630062083,0.031704920710790924,0.7457455771933875
79.6875,,,,,,,,,,,,,0.22678965650920227,0.03180838955275518,0.7517942244330583,0.22750861256904245,0.031747316716364965,0.7491938004427312,0.2279034990440452,0.031712677533946104,0.7472506256572355,0.2281299786782618,0.03169196878047187,0.7457570467396942
79.7265625,,,,,,,,,,,,,,,,,,,,,,0.2281306425196613,0.03167902902481695,0.7457685031695195
79.765625,,,,,,,,,,,,,,,,,,,0.22790495867015068,0.03168675875207177,0.7472730698686424,0.22813130782089755,0.031666101426409465,0.7457799465036192
79.8046875,,,,,,,,,,,,,,,,,,,,,,0.2281319745780576,0.031653185967865656,0.7457913767627015
79.84375,,,,,,,,,,,,,,,,0.22751198672596626,0.031695353425449116,0.749237442269911,0.22790642395080746,0.031660888692045565,0.7472954622632262,0.2281326427872366,0.031640282631834535,0.745802793967438
79.8828125,,,,,,,,,,,,,,,,,,,,,,0.22813331244454152,0.031627391400998385,0.7458141981384514
79.921875,,,,,,,,,,,,,,,,,,,0.22790789485512844,0.03163506721455389,0.7473178030054417,0.22813398354608946,0.03161451225807146,0.7458255892963279
79.9609375,,,,,,,,,,,,,,,,,,,,,,0.22813465608800665,0.03160164518580123,0.7458369674616114
80.0,0.20868851594062524,0.03351588503059866,0.7809319565604935,0.2179682809374182,0.03248786799693852,0.7686417468605823,0.22288242882371162,0.03203421217553152,0.760721529518481,0.22545167282466624,0.031815971899751286,0.7554859884074677,0.22679804530662506,0.03170403680310708,0.7518780756644948,0.22751538224411857,0.03164358556515646,0.7492808798328052,0.22790937135238162,0.03160929418080963,0.7473400922590779,0.22813533006642736,0.031588790166967806,0.7458483326548072
80.0390625,,,,,,,,,,,,,,,,,,,,,,0.228136005477499,0.03157594718438322,0.7458596848963749
80.078125,,,,,,,,,,,,,,,,,,,0.22791085341199127,0.03158356945254948,0.7473623301872677,0.2281366823173754,0.031563116220892126,0.7458710242067361
80.1171875,,,,,,,,,,,,,,,,,,,,,,0.2281373605822217,0.03155029725937179,0.7458823506062644
80.15625,,,,,,,,,,,,,,,,0.22751879888205453,0.03159201201870977,0.7493241144336203,0.2279123410035356,0.031557892892032195,0.7473845169524792,0.22813804026821316,0.031537490282731694,0.7458936641153009
80.1953125,,,,,,,,,,,,,,,,,,,,,,0.22813872137153454,0.03152469527391351,0.7459049647541434
80.234375,,,,,,,,,,,,,,,,,,,0.22791383409674795,0.03153226436203557,0.7474066527165293,0.2281394038883795,0.031511912215890635,0.745916252543045
80.2734375,,,,,,,,,,,,,,,,,,,,,,0.22814008781495007,0.031499141091669014,0.7459275275022241
80.3125,,,,,,,,,,,,,0.2268065106072446,0.031600469129084985,0.7519611262563421,0.22752223640079314,0.03154063167775799,0.7493671473640341,0.2279153326615129,0.031506683725854155,0.7474287376405842,0.22814077314746076,0.031486381884286256,0.7459387896518589
80.3515625,,,,,,,,,,,,,,,,,,,,,,0.22814145988213191,0.031473634576812064,0.7459500390120796
80.390625,,,,,,,,,,,,,,,,,,,0.22791683666786886,0.03148115084729708,0.7474507718851542,0.22814214801519808,0.031460899152347975,0.7459612756029786
80.4296875,,,,,,,,,,,,,,,,,,,,,,0.22814283754289913,0.03144817559402695,0.7459724994446099
80.46875,,,,,,,,,,,,,,,,0.2275256945637907,0.0314894434422979,0.7494099799052918,0.22791834608600395,0.03145566559068541,0.7474727556101176,0.22814352846148603,0.031435463885013844,0.7459837105569948
80.5078125,,,,,,,,,,,,,,,,,,,,,,0.22814422076721935,0.03142276400850517,0.745994908960098
80.546875,,,,,,,,,,,,,,,,,,,0.22791986088625898,0.03143022782085015,0.7474946889747004,0.22814491445636864,0.03141007594772872,0.7460060946738547
80.5859375,,,,,,,,,,,,,,,,,,,,,,0.22814560952521287,0.031397399685944224,0.7460172677181621
80.625,,,,,,,,,,0.22547467121778952,0.031607330432215294,0.7556422902519326,0.22681505055942072,0.0314976775766228,0.752043386473993,0.22752917313691243,0.03143844622059693,0.749452613328315,0.22792138103912143,0.031404837403129084,0.7475165721374895,0.22814630597003968,0.031384735206442506,0.7460284281128715
80.6640625,,,,,,,,,,,,,,,,,,,,,,0.22814700378714772,0.03137208249254546,0.7460395758777968
80.703125,,,,,,,,,,,,,,,,,,,0.22792290651522892,0.03137949420336542,0.7475384052564438,0.22814770297284312,0.031359441527606356,0.7460507110327135
80.7421875,,,,,,,,,,,,,,,,,,,,,,0.22814840352344273,0.03134681229500998,0.746061833597356
80.78125,,,,,,,,,,,,,,,,0.22753267188840573,0.031387638929116626,0.7494950488937956,0.22792443728536776,0.031354198087904905,0.7475601884888815,0.22814910543527073,0.03133419477817194,0.7460729435914182
80.8203125,,,,,,,,,,,,,,,,,,,,,,0.22814980870466353,0.031321588960538924,0.7460840410345595
80.859375,,,,,,,,,,,,,,,,,,,0.22792597332047032,0.031328948923593336,0.7475819219914952,0.22815051332796268,0.03130899482558821,0.7460951259463956
80.8984375,,,,,,,,,,,,,,,,,,,,,,0.22815121930152227,0.031296412356828694,0.7461061983465058
80.9375,,,,,,,,,,,,,0.22682366334982978,0.03139565332618982,0.752124866416838,0.22753619058887406,0.031337020492436585,0.7495372878522996,0.22792751459161575,0.03130374657777461,0.7476036059203495,0.2281519266217047,0.031283841537799305,0.7461172582544248
80.9765625,,,,,,,,,,,,,,,,,,,,,,0.22815263528488064,0.0312712823520701,0.7461283056896543
81.015625,,,,,,,,,,,,,,,,,,,0.22792906107002855,0.031278590918288704,0.7476252404308845,0.2281533452874296,0.031258734783241905,0.7461393406716602
81.0546875,,,,,,,,,,,,,,,,,,,,,,0.22815405662574173,0.0312461988149457,0.7461503632198581
81.09375,,,,,,,,,,,,,,,,0.22753972901125036,0.03128658984317987,0.7495793314443651,0.22793061272707732,0.031253481813468674,0.7476468256779227,0.22815476929621556,0.031233674430843714,0.7461613733536329
81.1328125,,,,,,,,,,,,,,,,,,,,,,0.22815548329525676,0.031221161614627797,0.7461723710923325
81.171875,,,,,,,,,,,,,,,,,,,0.22793216953427609,0.03122841913213868,0.7476683618156625,0.2281561986192835,0.031208660350020772,0.746183356455261
81.2109375,,,,,,,,,,,,,,,,,,,,,,0.22815691526471932,0.03119617062077559,0.7461943294616862
81.25,,,,,,,0.22295126775928673,0.03161122381007491,0.761005047640517,0.22549790342133014,0.03140181505110136,0.7557955224489485,0.2268323472026032,0.031294387690308345,0.7522055760214893,0.22754328693077072,0.031236345921939076,0.749621180900597,0.22793373146327958,0.03120340274361196,0.7476898489976965,0.22815763322799953,0.03118369241067536,0.7462052901308405
81.2890625,,,,,,,,,,,,,,,,,,,,,,0.22815835250556699,0.031171225703533523,0.7462162384819134
81.328125,,,,,,,,,,,,,,,,,,,0.22793529848588695,0.031178432517688256,0.7477112873769983,0.22815907309387387,0.031158770483193588,0.7462271745340603
81.3671875,,,,,,,,,,,,,,,,,,,,,,0.22815979498938035,0.031146326733528906,0.7462380983063941
81.40625,,,,,,,,,,,,,,,,0.22754686412495,0.03118628767720277,0.7496628374417658,0.22793687057403805,0.031153508324651795,0.7477326771059379,0.22816051818855604,0.031133894438443045,0.7462490098179947
81.4453125,,,,,,,,,,,,,,,,,,,,,,0.2281612426878789,0.031121473581869393,0.7462599090879029
81.484375,,,,,,,,,,,,,,,,,,,0.22793844769981333,0.03112863003526901,0.7477540183362748,0.228161968483836,0.031109064147771124,0.7462707961351154
81.5234375,,,,,,,,,,,,,,,,,,,,,,0.2281626955729243,0.03109666612014121,0.7462816709786018
81.5625,,,,,,,,,,,,,0.22684110037849092,0.03119387211112508,0.7522855250649445,0.22755046037355578,0.03113641406528309,0.7497043022788995,0.2279400298354342,0.031103797520786288,0.7477753112191659,0.22816342395164832,0.03108427948300245,0.7462925336372881
81.6015625,,,,,,,,,,,,,,,,,,,,,,0.22816415361652156,0.031071904220406923,0.7463033841300617
81.640625,,,,,,,,,,,,,,,,,,,0.22794161695325943,0.031079010652927768,0.7477965559051734,0.22816488456406525,0.031059540316436568,0.7463142224757754
81.6796875,,,,,,,,,,,,,,,,,,,,,,0.2281656167908093,0.031047187755202755,0.7463250486932462
81.71875,,,,,,,,,,,,,,,,0.2275540754585835,0.03108672405024424,0.7497455766133808,0.2279432090257875,0.031054269303893194,0.7478177525442575,0.2281663502932953,0.031034846520846225,0.7463358628012499
81.7578125,,,,,,,,,,,,,,,,,,,,,,0.22816708506806957,0.03102251659753702,0.7463466648185254
81.796875,,,,,,,,,,,,,,,,,,,0.22794480602565353,0.031029573346355758,0.7478389012857863,0.22816782111168848,0.031010197969474528,0.7463574547637789
81.8359375,,,,,,,,,,,,,,,,,,,,,,0.2281685584207187,0.030997890620887578,0.7463682326556739
81.875,,,,,,,,,,0.2255213560634559,0.03119935505176263,0.7559457640341835,0.22684992117404335,0.03109409815803567,0.7523647231676661,0.22755770916423124,0.03103721660383141,0.7497866616370344,0.22794640792563117,0.031004922653460013,0.7478600022785351,0.22816929699173233,0.03098559453603384,0.74637899851284
81.9140625,,,,,,,,,,,,,,,,,,,,,,0.22817003682131237,0.030973309699200136,0.7463897523538733
81.953125,,,,,,,,,,,,,,,,,,,0.22794801469862902,0.030980317098819453,0.7478810556706909,0.22817077790604884,0.030961036094702375,0.7464004941973253
81.9921875,,,,,,,,,,,,,,,,,,,,,,0.22817152024254134,0.030948773706885587,0.7464112240617214
82.03125,,,,,,,,,,,,,,,,0.22756136127687676,0.030987890705400766,0.7498275585322279,0.22794962631769086,0.030955756556514575,0.7479020616098571,0.22817226382739697,0.030936522520123296,0.7464219419655391
82.0703125,,,,,,,,,,,,,,,,,,,,,,0.228173008657232,0.03092428251881818,0.7464326479272284
82.109375,,,,,,,,,,,,,,,,,,,0.2279512427559959,0.03093124090109077,0.7479230202430541,0.2281737547286719,0.030912053687401613,0.7464433419652003
82.1484375,,,,,,,,,,,,,,,,,,,,,,0.22817450203834774,0.030899836010333498,0.7464540240978236
82.1875,,,,,,,,,,,,,0.22685880792081603,0.030995057525359894,0.7524431797965946,0.22756503158505284,0.03093874534184994,0.7498682684719552,0.22795286398685694,0.0309067700075561,0.7479439317167176,0.22817525058290053,0.030887629472102565,0.746464694343442
82.2265625,,,,,,,,,,,,,,,,,,,,,,0.22817600035898108,0.030875434057226012,0.7464753527203541
82.265625,,,,,,,,,,,,,,,,,,,0.22795448998371923,0.030882343751379313,0.7479647961767071,0.2281767513632469,0.03086324975024959,0.7464859992468248
82.3046875,,,,,,,,,,,,,,,,,,,,,,0.2281775035923636,0.03085107653574739,0.7464966339410897
82.34375,,,,,,,,,,,,,,,,0.2275687198794225,0.03088977950754948,0.749908792619925,0.22795612072016128,0.03085796200848774,0.7479856137683126,0.22817825704300598,0.030838914398322027,0.7465072568213383
82.3828125,,,,,,,,,,,,,,,,,,,,,,0.22817901171185564,0.0308267633226043,0.7465178679057309
82.421875,,,,,,,,,,,,,,,,,,,0.22795775616989392,0.03083362465526508,0.7480063846362436,0.22817976759560465,0.030814623293253084,0.7465284672123902
82.4609375,,,,,,,,,,,,,,,,,,,,,,0.22818052469095085,0.03080249429495591,0.7465390547594021
82.5,,,,0.21819098531699546,0.0316188448770792,0.7691218363636025,0.22302056940899453,0.03120089058115815,0.7612768090999135,0.22554501634031648,0.03099988182713939,0.7560930915023841,0.22686775898459138,0.03089674203006749,0.7525209042681044,0.22757242595275728,0.030840992204274886,0.7499491321306585,0.22795939630675796,0.030809331568549325,0.7480271089246535,0.2281812829946017,0.030790376312427956,0.7465496305648196
82.5390625,,,,,,,,,,,,,,,,,,,,,,0.22818204250327317,0.03077826933041271,0.7465601946466591
82.578125,,,,,,,,,,,,,,,,,,,0.22796104110472432,0.03078508262563087,0.7480477867771155,0.22818280321368828,0.030766173333681483,0.7465707470229039
82.6171875,,,,,,,,,,,,,,,,,,,,,,0.22818356512257879,0.03075408830703363,0.7465812877114973
82.65625,,,,,,,,,,,,,,,,0.22757614959991312,0.030792382441139583,0.749989288149567,0.22796269053789386,0.030760877704250345,0.748068418336648,0.22818432822668386,0.0307420142352963,0.7465918167303458
82.6953125,,,,,,,,,,,,,,,,,,,,,,0.22818509252275035,0.03072995110332465,0.7466023340973328
82.734375,,,,,,,,,,,,,,,,,,,0.22796434458049708,0.030736716682596754,0.7480890037457026,0.228185858007536,0.030717898896001142,0.7466128398302957
82.7734375,,,,,,,,,,,,,,,,,,,,,,0.2281866246778034,0.030705857598236158,0.7466233339470421
82.8125,,,,,,,,,,,,,0.22687677276462195,0.030799143609552136,0.7525979057508768,0.22757989061780798,0.03074394923452833,0.7500292618130461,0.22796600320689117,0.03071259943930509,0.7481095431461765,0.22818739253032416,0.030693827194967827,0.7466338164653425
82.8515625,,,,,,,,,,,,,,,,,,,,,,0.22818816156187913,0.03068180767116155,0.7466442874029301
82.890625,,,,,,,,,,,,,,,,,,,0.22796766639156243,0.030688525853454784,0.7481300366794079,0.2281889317692556,0.030669799011810432,0.7466547467775079
82.9296875,,,,,,,,,,,,,,,,,,,,,,0.22818970314924752,0.030657801201934818,0.7466651946067477
82.96875,,,,,,,,,,,,,,,,0.22758364880539825,0.030695691608031567,0.7500690542485541,0.22796933410912218,0.030664495804567166,0.7481504844861878,0.22819047569865974,0.03064581422658257,0.7466756309082762
83.0078125,,,,,,,,,,,,,,,,,,,,,,0.228191249414305,0.030633838070828777,0.7466860556996963
83.046875,,,,,,,,,,,,,,,,,,,0.22797100633430883,0.030640509172603855,0.748170886706749,0.22819202429300053,0.03062187271977582,0.7466964689985716
83.0859375,,,,,,,,,,,,,,,,,,,,,,0.22819280033157532,0.03060991815855314,0.7467068708224279
83.125,,,,,,,,,,0.22556887199055262,0.030803328791662938,0.7562375789049817,0.22688584769289052,0.030702254319453726,0.7526741932687222,0.22758742396365705,0.030647608592380304,0.7501086665747055,0.227972683041986,0.030616565837964845,0.7481912434807801,0.22819357752686167,0.030597974372317246,0.7467172611887648
83.1640625,,,,,,,,,,,,,,,,,,,,,,0.22819435587570444,0.030586041346251945,0.746727640115041
83.203125,,,,,,,,,,,,,,,,,,,0.22797436420714282,0.030592665681486164,0.7482115549474232,0.22819513537495437,0.030574119065567926,0.7467380076186857
83.2421875,,,,,,,,,,,,,,,,,,,,,,0.22819591602146902,0.030562207515502725,0.7467483637170957
83.28125,,,,,,,,,,,,,,,,0.22759121589555367,0.03059969922538177,0.750148099901349,0.22797604980489106,0.030568808584438174,0.7482318212452803,0.2281966978121145,0.03055030668132081,0.7467587084276287
83.3203125,,,,,,,,,,,,,,,,,,,,,,0.22819748074376434,0.030538416548313466,0.7467690417676051
83.359375,,,,,,,,,,,,,,,,,,,0.22797773981046615,0.030544994428523483,0.748252042512412,0.22819826481330124,0.030526537101798666,0.7467793637543231
83.3984375,,,,,,,,,,,,,,,,,,,,,,0.2281990500176127,0.030514668327121196,0.7467896744050464
83.4375,,,,,,,,,,,,,0.22689498223339055,0.03060606633152654,0.7527497757033308,0.22759502440602927,0.030551962551855938,0.7501873553296509,0.2279794341992269,0.030521223095875218,0.7482722188863417,0.22819983635359672,0.030502810209652457,0.7467999737369919
83.4765625,,,,,,,,,,,,,,,,,,,,,,0.22820062381815676,0.030490962734790166,0.7468102617673524
83.515625,,,,,,,,,,,,,,,,,,,0.22798113294665348,0.030497494469054896,0.7482923505040545,0.22820141240820588,0.030479125887958973,0.7468205385132897
83.5546875,,,,,,,,,,,,,,,,,,,,,,0.22820220212066292,0.03046729965460966,0.7468308039919275
83.59375,,,,,,,,,,,,,,,,0.2275988493019765,0.03050439762357233,0.7502264339521818,0.22798283602834832,0.03047380843105039,0.7483124375020057,0.22820299295245555,0.030455484020219525,0.7468410582203592
83.6328125,,,,,,,,,,,,,,,,,,,,,,0.22820378490051937,0.030443678970292234,0.746851301215644
83.671875,,,,,,,,,,,,,,,,,,,0.22798454342003344,0.030450164865274403,0.7483324800161208,0.22820457796179502,0.030431884490357473,0.746861532994811
83.7109375,,,,,,,,,,,,,,,,,,,,,,0.22820537213323439,0.030420100565971595,0.7468717535748458
83.75,,,,,,,0.2230902426977989,0.030802646149720683,0.7615374256012832,0.22559291127107026,0.03060963130839809,0.7563792979433421,0.22690417488142103,0.030510571931552953,0.7528246617969725,0.22760269039221873,0.030457003499187806,0.7502653368529909,0.22798625509755172,0.03042656365556225,0.7483524781817974,0.2282061674117939,0.03040832718271673,0.7468819629727153
83.7890625,,,,,,,,,,,,,,,,,,,,,,0.2282069637944372,0.03039656432620121,0.7468921612053365
83.828125,,,,,,,,,,,,,,,,,,,0.2279879710368649,0.03040300468617004,0.7483724321339058,0.22820776127813866,0.03038481198205937,0.7469023482896179
83.8671875,,,,,,,,,,,,,,,,,,,,,,0.22820855985987684,0.030373070135951794,0.7469125242424113
83.90625,,,,,,,,,,,,,,,,0.2276065474874885,0.030409779244184868,0.7503040651076863,0.22798969121405394,0.030379487841772888,0.7483923420067964,0.22820935953663932,0.030361338773564617,0.7469226890805535
83.9453125,,,,,,,,,,,,,,,,,,,,,,0.22821016030541955,0.030349617880610087,0.7469328428208333
83.984375,,,,,,,,,,,,,,,,,,,0.22799141560531783,0.030356013007462924,0.748412207934299,0.22821096216321993,0.030337907442826148,0.7469429854800264
84.0234375,,,,,,,,,,,,,,,,,,,,,,0.22821176510705019,0.03032620744597643,0.7469531170748529
84.0625,,,,,,,,,,,,,0.22691342416290344,0.030415763517301277,0.7528988601551256,0.22761042040040724,0.03036272393081079,0.7503426197835268,0.2279931441869722,0.030332580068747478,0.7484320300497262,0.228212569133927,0.030314517875850662,0.7469632376220197
84.1015625,,,,,,,,,,,,,,,,,,,,,,0.22821337424087354,0.03030283871826353,0.7469733471381909
84.140625,,,,,,,,,,,,,,,,,,,0.22799487693544965,0.030309188911547248,0.7484518084858715,0.2282141804249224,0.03029116995905584,0.7469834456400084
84.1796875,,,,,,,,,,,,,,,,,,,,,,0.22821498768311027,0.030279511584093713,0.7469935331440676
